NumRF;Montant;MontantRF;DateDon;AdressePays;NomDonateur;RowID;NumRF_numeric;Nb_Doublons_NumRF;Ctrl_DoublonRF;Taille_RuptureSeq;Ctrl_RuptureSeq;Ctrl_PaysGAFI;Ctrl_MontantNegatif;Ctrl_MontantNul;Ctrl_IdentiteVide;Ctrl_Montant500;Ctrl_DateApresNov;Ctrl_Etranger;Mois;JourSemaine;EstFinAnnee;RiskRule;Prob_Risque;Classe_ML
1206;243.11;244.04;2024-11-29;France;Luc Petit;1055;1206;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.11452735622879781;Risque faible
1207;69.45;68.69;2024-08-25;France;Luc Robert;1056;1207;1;0;1;0;0;0;0;0;0;0;0;8;6;0;0;0.11521764010719214;Risque faible
1208;199.99;200.84;2024-11-06;France;Nicolas Richard;1057;1208;1;0;1;0;0;0;0;0;0;1;0;11;2;1;0;0.11718884295324673;Risque faible
1209;72.55;72.41;2024-11-15;France;Nicolas Moreau;1058;1209;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.2276939391641943;Risque faible
1210;164.25;164.54;2024-02-04;France;Paul Martin;1059;1210;1;0;1;0;0;0;0;0;0;0;0;2;6;0;0;0.054988893208154796;Risque faible
1213;158.13;157.97;2024-10-22;France;Emma Martin;1060;1213;1;0;3;1;0;0;0;0;0;0;0;10;1;0;1;0.012964488010611236;Risque faible
1214;3820.55;3820.2;2024-11-23;France;Paul Bernard;1061;1214;1;0;1;0;0;0;0;0;1;1;0;11;5;1;1;0.5363976138380946;Risque faible
1215;208.83;209.07;2024-12-23;France;Jean Robert;1062;1215;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.14965545881045433;Risque faible
1216;72.87;73.39;2024-09-26;Royaume-Uni;Lea Simon;1063;1216;1;0;1;0;0;0;0;0;0;0;1;9;3;0;0;0.21128528310887063;Risque faible
1217;135.85;136.09;2024-12-20;France;Hugo Robert;1064;1217;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.18115138751465204;Risque faible
1218;84.42;84.15;2024-12-08;France;Lea Simon;1065;1218;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.26682493529811735;Risque faible
1219;181.33;183.14;2024-11-02;France;Nicolas Simon;1066;1219;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.1031859586310118;Risque faible
1220;74.79;75.39;2024-11-03;France;Marie Bernard;1067;1220;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.21717780867842118;Risque faible
1221;371.65;372.12;2024-06-30;France;Marie Robert;1068;1221;1;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0.0387371809431192;Risque faible
1222;3743.22;3743.04;2024-11-29;France;Paul Simon;1069;1222;1;0;1;0;0;0;0;0;1;1;0;11;4;1;1;0.5942037865326752;Risque faible
1223;835.55;835.24;2024-02-20;France;Marie Robert;1070;1223;1;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0.31801146950173426;Risque faible
1224;231.77;231.63;2024-07-24;France;Luc Robert;1071;1224;1;0;1;0;0;0;0;0;0;0;0;7;2;0;0;0.049269513047642356;Risque faible
1225;57.87;58.41;2024-10-30;France;Jean Laurent;1072;1225;1;0;1;0;0;0;0;0;0;0;0;10;2;0;0;0.14348637810467363;Risque faible
1226;62.3;61.8;2024-11-28;France;Hugo Martin;1073;1226;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.2348366728737403;Risque faible
1227;481.61;481.08;2024-05-04;France;Marie Simon;1074;1227;1;0;1;0;0;0;0;0;0;0;0;5;5;0;0;0.04645225327859428;Risque faible
1228;55.96;56.23;2024-07-30;France;Jean Simon;1075;1228;1;0;1;0;0;0;0;0;0;0;0;7;1;0;0;0.16408407190315438;Risque faible
1229;461.9;462.06;2024-09-22;France;Emma Robert;1076;1229;1;0;1;0;0;0;0;0;0;0;0;9;6;0;0;0.04251515364174514;Risque faible
1230;296.41;296.02;2024-05-14;France;Luc Robert;1077;1230;1;0;1;0;0;0;0;0;0;0;0;5;1;0;0;0.07058826051355498;Risque faible
1231;228.02;227.47;2024-11-05;France;Emma Durand;1078;1231;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.13863757083146214;Risque faible
1232;465.58;466.3;2024-11-04;Espagne;Nicolas Martin;1079;1232;1;0;1;0;0;0;0;0;0;1;1;11;0;1;1;0.20181507838305487;Risque faible
1233;363.13;363.31;2024-11-10;France;Sophie Robert;1080;1233;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10371397323658363;Risque faible
1234;174.46;173.78;2024-11-14;France;Emma Durand;1081;1234;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.10756869875777145;Risque faible
1235;33.7;33.05;2024-09-23;France;Paul Bernard;1082;1235;1;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0.15901498028818087;Risque faible
1236;300.75;300.57;2024-10-24;France;Nicolas Simon;1083;1236;1;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0.03993787243221392;Risque faible
1237;83.4;83.77000000000001;2024-10-05;France;Marie Petit;1084;1237;1;0;1;0;0;0;0;0;0;0;0;10;5;0;0;0.11907241641362995;Risque faible
1238;90.21;90.50999999999999;2024-08-01;France;Sophie Robert;1085;1238;1;0;1;0;0;0;0;0;0;0;0;8;3;0;0;0.07049482543203381;Risque faible
1239;169.77;170.34;2024-11-22;France;Marie Petit;1086;1239;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.12276583618031217;Risque faible
1240;118.33;117.58;2024-02-23;France;Paul Richard;1087;1240;1;0;1;0;0;0;0;0;0;0;0;2;4;0;0;0.07398216311333522;Risque faible
1241;185.66;185.77;2024-12-03;France;Sophie Dupont;1088;1241;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.17704216649273316;Risque faible
1242;160.09;160.8;2024-12-05;France;Paul Moreau;1089;1242;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.1415663620207743;Risque faible
1243;213.82;214.49;2024-11-01;France;Paul Durand;1090;1243;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.11452735622879781;Risque faible
1244;282.32;282.5;2024-09-25;France;Marie Robert;1091;1244;1;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0.04989787667481753;Risque faible
1245;524.07;525.24;2024-11-19;France;Hugo Dupont;1092;1245;1;0;1;0;0;0;0;0;1;1;0;11;1;1;1;0.46443716850288386;Risque faible
1246;997.75;998.05;2024-04-16;France;Jean Moreau;1093;1246;1;0;1;0;0;0;0;0;1;0;0;4;1;0;0;0.30505518067915544;Risque faible
1247;268.62;269.14;2024-10-09;France;Marie Petit;1094;1247;1;0;1;0;0;0;0;0;0;0;0;10;2;0;0;0.05203671250471599;Risque faible
1248;146.32;146.34;2024-06-16;France;Paul Robert;1095;1248;1;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0.03944053679939896;Risque faible
1249;128.57;128.18;2024-03-14;France;Marie Richard;1096;1249;1;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0.05702935252973751;Risque faible
1250;3633.96;3633.52;2024-08-23;France;Lea Robert;1097;1250;1;0;1;0;0;0;0;0;1;0;0;8;4;0;0;0.4860679742992689;Risque faible
1251;153.38;153.47;2024-04-01;France;Hugo Robert;1098;1251;1;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0.07630394723393466;Risque faible
1252;303.87;303.76;2024-03-25;France;Emma Simon;1099;1252;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0.06837319991692213;Risque faible
1253;45.7;44.82;2024-12-25;France;Camille Dupont;1100;1253;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.2759457178954936;Risque faible
1254;172.01;171.5;2024-03-24;France;Camille Simon;1101;1254;1;0;1;0;0;0;0;0;0;0;0;3;6;0;0;0.04708139690457114;Risque faible
1255;210.32;210.16;2024-09-01;France;Paul Laurent;1102;1255;1;0;1;0;0;0;0;0;0;0;0;9;6;0;0;0.037022397465352165;Risque faible
1256;254.76;255.12;2024-12-11;France;Paul Petit;1103;1256;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.13176139933586145;Risque faible
1257;280.86;280.85;2024-12-19;France;Lea Dupont;1104;1257;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.1195223283955991;Risque faible
1258;366.1;366.06;2024-12-01;France;Sophie Durand;1105;1258;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.14339469975391902;Risque faible
1259;57.91;57.41999999999999;2024-10-27;France;Paul Durand;1106;1259;1;0;1;0;0;0;0;0;0;0;0;10;6;0;0;0.1177435352164397;Risque faible
1260;232.44;232.45;2024-06-29;Yemen;Luc Laurent;1107;1260;1;0;1;0;1;0;0;0;0;0;1;6;5;0;1;0.09797525533257455;Risque faible
1261;198.47;199.13;2024-12-03;France;Nicolas Moreau;1108;1261;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1738110321785424;Risque faible
1262;26.85;26.93;2024-09-19;France;Paul Petit;1109;1262;1;0;1;0;0;0;0;0;0;0;0;9;3;0;0;0.1318004263402041;Risque faible
1263;501.11;500.36;2024-03-18;France;Hugo Martin;1110;1263;1;0;1;0;0;0;0;0;1;0;0;3;0;0;0;0.15008291545647137;Risque faible
1264;360.09;359.46;2024-12-26;France;Camille Richard;1111;1264;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.11638412885435763;Risque faible
1265;84.97;85.26;2024-12-22;France;Nicolas Simon;1112;1265;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.26682493529811735;Risque faible
1266;122.6;122.49;2024-01-30;France;Emma Richard;1113;1266;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.10783875359131198;Risque faible
1267;140.4;140.36;2024-06-03;France;Emma Laurent;1114;1267;1;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0.07132465116768208;Risque faible
1268;492.24;491.93;2024-10-31;France;Emma Bernard;1115;1268;1;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0.045313743707956766;Risque faible
1269;303.79;304.04;2024-12-20;France;Sophie Richard;1116;1269;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.14504646071759003;Risque faible
1270;294.4;294.25;2024-12-22;France;Camille Dupont;1117;1270;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.14531978454106217;Risque faible
1271;209.84;209.75;2024-09-11;France;Jean Durand;1118;1271;1;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0.051173738743783045;Risque faible
1272;378.21;377.78;2024-11-09;France;Jean Robert;1119;1272;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.10063010079759074;Risque faible
1273;19.33;19.79;2024-03-21;France;Camille Moreau;1120;1273;1;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0.14066978570016878;Risque faible
1274;168.75;168.64;2024-10-12;France;Emma Bernard;1121;1274;1;0;1;0;0;0;0;0;0;0;0;10;5;0;0;0.03908191263211919;Risque faible
1275;4089.3;4089.6;2024-07-28;France;Marie Martin;1122;1275;1;0;1;0;0;0;0;0;1;0;0;7;6;0;0;0.4333968290071842;Risque faible
1276;359.63;359.03;2024-12-01;France;Sophie Simon;1123;1276;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.14339469975391902;Risque faible
1277;484.69;485.56;2024-02-06;France;Nicolas Dupont;1124;1277;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0.09416477250587205;Risque faible
1278;390.46;391.1;2024-10-12;France;Luc Simon;1125;1278;1;0;1;0;0;0;0;0;0;0;0;10;5;0;0;0.04142871823351829;Risque faible
1279;103.49;102.54;2024-02-23;France;Sophie Durand;1126;1279;1;0;1;0;0;0;0;0;0;0;0;2;4;0;0;0.0790176918529699;Risque faible
1280;64.47;64.07;2024-07-30;France;Emma Petit;1127;1280;1;0;1;0;0;0;0;0;0;0;0;7;1;0;0;0.16408407190315438;Risque faible
1281;249.45;249.69;2024-12-19;France;Camille Durand;1128;1281;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.12263523310331906;Risque faible
1282;509.14;508.48;2024-04-09;France;Hugo Martin;1129;1282;1;0;1;0;0;0;0;0;1;0;0;4;1;0;0;0.20135563819616376;Risque faible
1283;142.39;142.32;2024-03-25;France;Hugo Simon;1130;1283;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0.0815991785501689;Risque faible
1284;240.86;241.07;2024-07-31;France;Emma Richard;1131;1284;1;0;1;0;0;0;0;0;0;0;0;7;2;0;0;0.049269513047642356;Risque faible
1285;469.22;469.1300000000001;2024-09-20;France;Emma Martin;1132;1285;1;0;1;0;0;0;0;0;0;0;0;9;4;0;0;0.04917923106863656;Risque faible
1286;93.88;94.14999999999999;2024-03-26;France;Emma Richard;1133;1286;1;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0.11067384973312501;Risque faible
1291;4184.94;4184.589999999999;2024-03-03;France;Nicolas Martin;1134;1291;1;0;5;1;0;0;0;0;1;0;0;3;6;0;1;0.3301356454883574;Risque faible
1292;48.69;47.57;2024-11-18;France;Nicolas Robert;1135;1292;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.2601460398270696;Risque faible
1293;244.53;245.02;2024-04-02;France;Nicolas Laurent;1136;1293;1;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0.07474868030365994;Risque faible
1294;786.15;786.64;2024-12-03;France;Camille Martin;1137;1294;1;0;1;0;0;0;0;0;1;1;0;12;1;1;1;0.2432614027256583;Risque faible
1295;343.87;345.12;2024-05-17;France;Luc Martin;1138;1295;1;0;1;0;0;0;0;0;0;0;0;5;4;0;0;0.047426404238634735;Risque faible
1296;4858.37;4857.27;2024-02-18;France;Luc Durand;1139;1296;1;0;1;0;0;0;0;0;1;0;0;2;6;0;0;0.45117701043182795;Risque faible
1297;263.9;264.28;2024-11-17;France;Hugo Durand;1140;1297;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10492437652455015;Risque faible
1298;102.59;101.61;2024-02-08;France;Luc Durand;1141;1298;1;0;1;0;0;0;0;0;0;0;0;2;3;0;0;0.08201771991106634;Risque faible
1299;246.63;247.51;2024-02-03;France;Emma Durand;1142;1299;1;0;1;0;0;0;0;0;0;0;0;2;5;0;0;0.055035067174757674;Risque faible
1300;842.22;842.46;2024-12-23;France;Luc Martin;1143;1300;1;0;1;0;0;0;0;0;1;1;0;12;0;1;1;0.21596184490143197;Risque faible
1309;28.21;-257.05;2024-09-22;France;Nicolas Martin;1144;1309;1;0;9;1;0;1;0;0;0;0;0;9;6;0;1;0.06519960048225985;Risque faible
1310;433.96;434.35;2024-01-09;France;Paul Simon;1145;1310;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.09385902566725932;Risque faible
1311;173.09;172.81;2024-07-06;France;Marie Moreau;1146;1311;1;0;1;0;0;0;0;0;0;0;0;7;5;0;0;0.03672502445909224;Risque faible
1312;572.79;572.9399999999999;2024-04-05;France;Paul Richard;1147;1312;1;0;1;0;0;0;0;0;1;0;0;4;4;0;0;0.5411140747874312;Risque faible
1313;177.89;177.99;2024-05-12;France;Nicolas Laurent;1148;1313;1;0;1;0;0;0;0;0;0;0;0;5;6;0;0;0.03736540471086015;Risque faible
1314;287.89;288.76;2024-06-11;France;Camille Bernard;1149;1314;1;0;1;0;0;0;0;0;0;0;0;6;1;0;0;0.06594179803051078;Risque faible
1315;145.82;146.73;2024-12-18;France;Nicolas Durand;1150;1315;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.17783304499289734;Risque faible
1316;205.45;205.15;2024-10-24;France;Luc Moreau;1151;1316;1;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0.04121373450117943;Risque faible
1317;275.72;276.25;2024-11-26;France;Emma Durand;1152;1317;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.13545507364725315;Risque faible
1318;47.62;47.8;2024-03-31;France;Paul Laurent;1153;1318;1;0;1;0;0;0;0;0;0;0;0;3;6;0;0;0.12310512952620728;Risque faible
1319;108.48;107.77;2024-12-20;France;Emma Bernard;1154;1319;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.20273913165883428;Risque faible
1320;409.93;409.58;2024-11-21;France;Hugo Laurent;1155;1320;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.09861181035514571;Risque faible
1321;474.06;475.23;2024-06-27;France;Emma Laurent;1156;1321;1;0;1;0;0;0;0;0;0;0;0;6;3;0;0;0.04360607825310745;Risque faible
1322;130.67;130.85;2024-09-13;France;Lea Moreau;1157;1322;1;0;1;0;0;0;0;0;0;0;0;9;4;0;0;0.04953136445927989;Risque faible
1323;293.5;294.0;2024-11-24;France;Emma Martin;1158;1323;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10436319595476125;Risque faible
1324;390.16;390.05;2024-09-23;France;Camille Laurent;1159;1324;1;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0.06332151423824736;Risque faible
1325;177.51;177.24;2024-12-28;France;Emma Dupont;1160;1325;1;0;1;0;0;0;0;0;0;1;0;12;5;1;0;0.14414254721731273;Risque faible
1326;95.13;95.14;2024-03-19;France;Emma Richard;1161;1326;1;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0.11067384973312501;Risque faible
1327;74.48;74.35000000000001;2024-06-15;France;Emma Simon;1162;1327;1;0;1;0;0;0;0;0;0;0;0;6;5;0;0;0.11409421162618294;Risque faible
1328;436.59;435.84;2024-12-19;France;Sophie Durand;1163;1328;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.11640035230064974;Risque faible
1329;124.37;123.87;2024-10-30;France;Paul Moreau;1164;1329;1;0;1;0;0;0;0;0;0;0;0;10;2;0;0;0.060776840801572606;Risque faible
1330;365.31;365.66;2024-12-16;France;Marie Martin;1165;1330;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.1419893075395493;Risque faible
1331;1020.16;1019.97;2024-11-06;France;Luc Dupont;1166;1331;1;0;1;0;0;0;0;0;1;1;0;11;2;1;1;0.29450980944653987;Risque faible
1332;322.81;322.82;2024-11-11;France;Jean Bernard;1167;1332;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.11696032785140953;Risque faible
1333;331.75;331.87;2024-12-22;France;Emma Laurent;1168;1333;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.14531978454106217;Risque faible
1334;487.72;487.8800000000001;2024-03-15;France;Emma Moreau;1169;1334;1;0;1;0;0;0;0;0;0;0;0;3;4;0;0;0.06368724904879122;Risque faible
1335;102.27;102.84;2024-08-12;France;Hugo Dupont;1170;1335;1;0;1;0;0;0;0;0;0;0;0;8;0;0;0;0.08968138431439275;Risque faible
1336;77.57;77.02;2024-12-01;France;Jean Petit;1171;1336;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.26682493529811735;Risque faible
1337;61.35;61.64;2024-10-18;France;Jean Dupont;1172;1337;1;0;1;0;0;0;0;0;0;0;0;10;4;0;0;0.12634044846422662;Risque faible
1338;204.45;204.83;2024-12-08;France;Camille Dupont;1173;1338;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.1452935838354101;Risque faible
1339;207.73;208.22;2024-03-10;France;Paul Laurent;1174;1339;1;0;1;0;0;0;0;0;0;0;0;3;6;0;0;0.04586828215047277;Risque faible
1340;45.16;44.45;2024-11-09;France;Marie Laurent;1175;1340;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.2136616324754992;Risque faible
1341;42.82;42.95;2024-07-08;France;Lea Durand;1176;1341;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0.1547307423254462;Risque faible
1342;630.31;631.17;2024-04-15;France;Camille Moreau;1177;1342;1;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0.3462787999637529;Risque faible
1343;367.11;367.06;2024-12-18;France;Sophie Simon;1178;1343;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.12551029508689998;Risque faible
1344;56.45;56.69;2024-11-29;France;Luc Durand;1179;1344;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.22634848461873977;Risque faible
1345;290.86;291.25;2024-11-14;France;Sophie Dupont;1180;1345;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.10047414782742167;Risque faible
1346;3014.14;3013.63;2024-01-05;France;Lea Simon;1181;1346;1;0;1;0;0;0;0;0;1;0;0;1;4;0;0;0.4688567577811062;Risque faible
1347;165.73;166.65;2024-12-23;France;Nicolas Laurent;1182;1347;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.17020902638992647;Risque faible
1348;376.7;376.95;2024-11-10;Canada;Lea Dupont;1183;1348;1;0;1;0;0;0;0;0;0;1;1;11;6;1;1;0.17242069844217842;Risque faible
1349;4828.06;4828.320000000001;2024-08-28;France;Paul Robert;1184;1349;1;0;1;0;0;0;0;0;1;0;0;8;2;0;0;0.37493160235083905;Risque faible
1350;127.51;126.68;2024-12-02;France;Hugo Moreau;1185;1350;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.20191549469994255;Risque faible
1351;3954.97;3955.37;2024-04-01;France;Jean Robert;1186;1351;1;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0.36160077191643025;Risque faible
1352;105.29;105.54;2024-11-13;France;Paul Durand;1187;1352;1;0;1;0;0;0;0;0;0;1;0;11;2;1;0;0.17631049846423472;Risque faible
1353;300.99;301.8;2024-11-29;France;Emma Dupont;1188;1353;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.1139661756590089;Risque faible
1354;2712.55;2712.39;2024-12-28;France;Marie Robert;1189;1354;1;0;1;0;0;0;0;0;1;1;0;12;5;1;1;0.45082659400898745;Risque faible
1355;279.13;278.64;2024-02-07;France;Luc Dupont;1190;1355;1;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0.0700920072612157;Risque faible
1356;345.25;344.91;2024-12-09;France;Sophie Simon;1191;1356;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.14263853025772696;Risque faible
1357;566.46;566.21;2024-05-31;France;Nicolas Robert;1192;1357;1;0;1;0;0;0;0;0;1;0;0;5;4;0;0;0.5403302779407327;Risque faible
1358;64.36;63.8;2024-12-01;France;Hugo Martin;1193;1358;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.26445979571329276;Risque faible
1359;637.3;637.9499999999999;2024-04-30;France;Jean Martin;1194;1359;1;0;1;0;0;0;0;0;1;0;0;4;1;0;0;0.385452728958344;Risque faible
1360;214.83;215.49;2024-06-19;Allemagne;Sophie Richard;1195;1360;1;0;1;0;0;0;0;0;0;0;1;6;2;0;0;0.126970638146115;Risque faible
1361;272.08;271.98;2024-04-19;France;Paul Martin;1196;1361;1;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0.04903509989080865;Risque faible
1362;175.42;175.22;2024-05-23;France;Hugo Moreau;1197;1362;1;0;1;0;0;0;0;0;0;0;0;5;3;0;0;0.04350330881119667;Risque faible
1363;204.86;203.95;2024-03-06;France;Nicolas Laurent;1198;1363;1;0;1;0;0;0;0;0;0;0;0;3;2;0;0;0.062184510957632035;Risque faible
1364;305.64;305.99;2024-11-06;France;Lea Martin;1199;1364;1;0;1;0;0;0;0;0;0;1;0;11;2;1;0;0.1113850291546177;Risque faible
1365;38.5;39.33;2024-11-19;France;Paul Dupont;1200;1365;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.27927070853365576;Risque faible
1366;277.63;277.31;2024-11-16;France;Jean Richard;1201;1366;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.10127932351576835;Risque faible
1367;200.68;200.62;2024-05-28;France;Paul Petit;1202;1367;1;0;1;0;0;0;0;0;0;0;0;5;1;0;0;0.07186412258252049;Risque faible
1368;4684.69;4684.91;2024-12-23;France;Camille Moreau;1203;1368;1;0;1;0;0;0;0;0;1;1;0;12;0;1;1;0.282919016475728;Risque faible
1369;105.84;106.7;2024-05-17;France;Luc Richard;1204;1369;1;0;1;0;0;0;0;0;0;0;0;5;4;0;0;0.06267691058626267;Risque faible
1370;376.54;376.64;2024-03-30;France;Nicolas Martin;1205;1370;1;0;1;0;0;0;0;0;0;0;0;3;5;0;0;0.048403432940139525;Risque faible
1371;47.2;47.3;2024-07-30;France;Paul Robert;1206;1371;1;0;1;0;0;0;0;0;0;0;0;7;1;0;0;0.16408407190315438;Risque faible
1372;165.78;165.87;2024-06-17;France;Marie Moreau;1207;1372;1;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0.06381878367168997;Risque faible
1373;190.03;189.32;2024-11-01;France;Marie Petit;1208;1373;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.11587281077425238;Risque faible
1374;258.84;258.1199999999999;2024-12-06;France;Paul Petit;1209;1374;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.14560764128737896;Risque faible
1375;322.92;322.52;2024-03-06;France;Sophie Richard;1210;1375;1;0;1;0;0;0;0;0;0;0;0;3;2;0;0;0.06090864888866652;Risque faible
1376;145.88;146.39;2024-12-21;France;Camille Laurent;1211;1376;1;0;1;0;0;0;0;0;0;1;0;12;5;1;0;0.17834083889913133;Risque faible
1377;1682.44;1682.27;2024-04-27;France;Camille Simon;1212;1377;1;0;1;0;0;0;0;0;1;0;0;4;5;0;0;0.35150619543397615;Risque faible
1378;211.98;211.72;2024-11-28;France;Paul Dupont;1213;1378;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.10358705253514162;Risque faible
1379;363.19;362.92;2024-05-30;France;Lea Durand;1214;1379;1;0;1;0;0;0;0;0;0;0;0;5;3;0;0;0.04350330881119667;Risque faible
1380;550.21;550.14;2024-06-15;France;Marie Robert;1215;1380;1;0;1;0;0;0;0;0;1;0;0;6;5;0;0;0.516518160636458;Risque faible
1381;358.48;359.33;2024-04-04;France;Camille Petit;1216;1381;1;0;1;0;0;0;0;0;0;0;0;4;3;0;0;0.0463878665323361;Risque faible
1382;260.34;260.26;2024-11-16;France;Nicolas Petit;1217;1382;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.10184050408555725;Risque faible
1383;298.44;298.05;2024-09-15;France;Luc Moreau;1218;1383;1;0;1;0;0;0;0;0;0;0;0;9;6;0;0;0.038955233286247684;Risque faible
1384;163.4;163.41;2024-12-24;France;Paul Richard;1219;1384;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1930733709087007;Risque faible
1385;116.36;117.24;2024-03-14;France;Emma Durand;1220;1385;1;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0.0656498687576286;Risque faible
1386;423.33;423.08;2024-12-27;France;Nicolas Bernard;1221;1386;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.1431213759304469;Risque faible
1387;651.64;651.05;2024-04-05;France;Luc Robert;1222;1387;1;0;1;0;0;0;0;0;1;0;0;4;4;0;0;0.45926175010182774;Risque faible
1388;384.04;383.79;2024-10-18;France;Luc Richard;1223;1388;1;0;1;0;0;0;0;0;0;0;0;10;4;0;0;0.0500422048295695;Risque faible
1389;345.01;345.07;2024-12-11;France;Jean Simon;1224;1389;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.12743537987404313;Risque faible
1390;119.65;119.99;2024-01-27;France;Paul Richard;1225;1390;1;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0.06545678401027216;Risque faible
1391;226.61;227.11;2024-12-23;France;Sophie Durand;1226;1391;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.14831000426499977;Risque faible
1392;75.44;74.92;2024-10-31;France;Lea Petit;1227;1392;1;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0.13400885464659165;Risque faible
